gene	p_values
ENSG00000232729.7	0.820736842105263
ENSG00000232748.3	0.206631578947368
ENSG00000232759.1	0.746210526315789
ENSG00000232774.7	0.0177894736842105
ENSG00000232788.1	0.825052631578947
ENSG00000232803.1	0.823473684210526
ENSG00000232807.2	0.752631578947368
ENSG00000232810.3	0.816315789473684
ENSG00000232811.1	0.822315789473684
ENSG00000232814.2	0.804315789473684
ENSG00000232815.1	0.814947368421053
ENSG00000232818.2	0.814315789473684
ENSG00000232837.1	0.816947368421053
ENSG00000232838.3	0.816315789473684
ENSG00000232850.3	0.808947368421053
ENSG00000232855.6	0.784526315789474
ENSG00000232858.1	0.765473684210526
ENSG00000232859.9	0.23
ENSG00000232860.7	0.813894736842105
ENSG00000232871.8	0.580631578947368
ENSG00000232872.2	0.000105263157894737
ENSG00000232874.1	0.821473684210526
ENSG00000232888.4	0.809157894736842
ENSG00000232907.7	0.822736842105263
ENSG00000232909.1	0.821052631578947
ENSG00000232912.5	0.0481052631578947
ENSG00000232926.1	0.526631578947368
ENSG00000232928.2	0.813157894736842
ENSG00000232931.5	0.612315789473684
ENSG00000232934.7	0.0451578947368421
ENSG00000232940.5	0.825263157894737
ENSG00000232956.8	0.00789473684210526
ENSG00000232973.11	0.284
ENSG00000232995.7	0.252315789473684
ENSG00000233006.6	0.0410526315789474
ENSG00000233016.6	0.232421052631579
ENSG00000233024.7	0.817789473684211
ENSG00000233025.1	0.82
ENSG00000233038.5	0.433684210526316
ENSG00000233056.2	0.0891578947368421
ENSG00000233081.1	0.811684210526316
ENSG00000233098.8	0.0183157894736842
ENSG00000233110.1	0.0368421052631579
ENSG00000233117.2	0.0371578947368421
ENSG00000233122.2	0.740631578947368
ENSG00000233170.4	0.818105263157895
ENSG00000233175.2	0.817473684210526
ENSG00000233184.6	0.821894736842105
ENSG00000233196.2	0.788105263157895
ENSG00000233198.3	0.810210526315789
ENSG00000233223.2	0.829263157894737
ENSG00000233225.3	0.815578947368421
ENSG00000233230.1	0.806
ENSG00000233231.1	0.810105263157895
ENSG00000233232.6	0.016
ENSG00000233237.6	0.178
ENSG00000233250.1	0.824315789473684
ENSG00000233251.7	0.0210526315789474
ENSG00000233266.1	0.528842105263158
ENSG00000233270.1	0.813368421052632
ENSG00000233276.3	0.489263157894737
ENSG00000233297.4	0.0344210526315789
ENSG00000233325.3	0.579473684210526
ENSG00000233327.10	0.701473684210526
ENSG00000233328.3	0.806210526315789
ENSG00000233330.1	0.806421052631579
ENSG00000233337.1	0.785052631578947
ENSG00000233369.7	0.139578947368421
ENSG00000233382.6	0.814
ENSG00000233393.1	0.0318947368421053
ENSG00000233396.7	0.445052631578947
ENSG00000233406.5	0.820947368421053
ENSG00000233426.3	0.811789473684211
ENSG00000233429.9	0.106736842105263
ENSG00000233448.2	0.00926315789473684
ENSG00000233461.5	0.656
ENSG00000233469.1	0.821263157894737
ENSG00000233476.3	0.678947368421053
ENSG00000233493.3	0.763157894736842
ENSG00000233527.8	0.00905263157894737
ENSG00000233554.5	0.805473684210526
ENSG00000233559.1	0.798210526315789
ENSG00000233578.1	0.800736842105263
ENSG00000233585.1	0.816210526315789
ENSG00000233593.8	0.815368421052632
ENSG00000233597.3	0.817789473684211
ENSG00000233608.3	0.812526315789474
ENSG00000233621.1	0.459052631578947
ENSG00000233622.1	0
ENSG00000233654.1	0.751894736842105
ENSG00000233690.1	0.418315789473684
ENSG00000233695.2	0.788315789473684
ENSG00000233762.3	0.812526315789474
ENSG00000233806.7	0.451052631578947
ENSG00000233820.2	0.068421052631579
ENSG00000233822.4	0.0843157894736842
ENSG00000233830.2	0.828105263157895
ENSG00000233836.7	0.506105263157895
ENSG00000233859.2	0.811578947368421
ENSG00000233871.2	0.800842105263158
ENSG00000233885.7	0.215368421052632
ENSG00000233892.1	0.815157894736842
ENSG00000233895.1	0.737789473684211
ENSG00000233901.5	0.348631578947368
ENSG00000233912.1	0.818421052631579
ENSG00000233913.7	0.807789473684211
ENSG00000233927.4	0.364947368421053
ENSG00000233929.1	0.744526315789474
ENSG00000233930.3	0.0305263157894737
ENSG00000233937.6	0.0221052631578947
ENSG00000233954.6	0.821052631578947
ENSG00000233967.6	0.0376842105263158
ENSG00000234009.1	0.799052631578947
ENSG00000234028.3	0.81
ENSG00000234043.3	0.822526315789474
ENSG00000234062.7	0.778
ENSG00000234072.1	0.806842105263158
ENSG00000234076.1	0.822105263157895
ENSG00000234080.3	0.812736842105263
ENSG00000234084.1	0.226947368421053
ENSG00000234127.8	0.590947368421053
ENSG00000234160.1	0.0303157894736842
ENSG00000234171.2	0.531684210526316
ENSG00000234175.1	0.817894736842105
ENSG00000234176.1	0.817157894736842
ENSG00000234222.6	0.817052631578947
ENSG00000234231.3	0.144
ENSG00000234281.5	0.808
ENSG00000234284.6	0.824421052631579
ENSG00000234287.1	0.770210526315789
ENSG00000234290.2	0.676526315789474
ENSG00000234292.3	0.809263157894737
ENSG00000234327.7	0.102842105263158
ENSG00000234329.1	0.367894736842105
ENSG00000234335.1	0.818947368421053
ENSG00000234338.1	0.0577894736842105
ENSG00000234353.2	0.0932631578947368
ENSG00000234362.5	0.814421052631579
ENSG00000234380.1	0.238315789473684
ENSG00000234383.1	0.795052631578947
ENSG00000234389.1	0.0746315789473684
ENSG00000234390.4	0.706
ENSG00000234409.6	0.813052631578947
ENSG00000234420.7	0.820421052631579
ENSG00000234432.4	0.817684210526316
ENSG00000234444.9	0.0223157894736842
ENSG00000234456.7	0.276105263157895
ENSG00000234465.10	0.0278947368421053
ENSG00000234494.7	0.0887368421052632
ENSG00000234498.3	0.818421052631579
ENSG00000234509.1	0.808736842105263
ENSG00000234511.8	0.792947368421053
ENSG00000234518.2	0.808210526315789
ENSG00000234545.7	0.815368421052632
ENSG00000234546.3	0.801473684210526
ENSG00000234584.1	0.819684210526316
ENSG00000234585.6	0.324631578947368
ENSG00000234589.4	0.807473684210526
ENSG00000234608.7	0.805368421052632
ENSG00000234614.1	0.811368421052632
ENSG00000234616.8	0.166526315789474
ENSG00000234618.1	0.795473684210526
ENSG00000234630.1	0.102947368421053
ENSG00000234636.2	0.00578947368421053
ENSG00000234648.1	0.826105263157895
ENSG00000234655.3	0.817157894736842
ENSG00000234664.1	0.822
ENSG00000234665.8	0.728947368421053
ENSG00000234678.1	0.8
ENSG00000234684.6	0.817157894736842
ENSG00000234690.6	0.123473684210526
ENSG00000234694.1	0.802105263157895
ENSG00000234709.2	0.811684210526316
ENSG00000234719.8	0.477894736842105
ENSG00000234741.7	0.126526315789474
ENSG00000234742.1	0.817578947368421
ENSG00000234743.1	0.815263157894737
ENSG00000234745.10	0.290210526315789
ENSG00000234750.1	0.809263157894737
ENSG00000234769.7	0.82221052631579
ENSG00000234771.3	0.809473684210526
ENSG00000234773.7	0.796315789473684
ENSG00000234782.3	0.803684210526316
ENSG00000234797.5	0.82221052631579
ENSG00000234817.2	0.810210526315789
ENSG00000234825.3	0.812526315789474
ENSG00000234840.1	0.246105263157895
ENSG00000234851.4	0.816105263157895
ENSG00000234882.1	0.0364210526315789
ENSG00000234883.5	0.761263157894737
ENSG00000234906.9	0.763789473684211
ENSG00000234911.1	0.818
ENSG00000234912.11	0.00621052631578947
ENSG00000234917.2	0.612
ENSG00000234925.2	0.812315789473684
ENSG00000234936.1	0.00926315789473684
ENSG00000234945.7	0.815263157894737
ENSG00000234949.2	0.00442105263157895
ENSG00000234961.1	0.818421052631579
ENSG00000234969.1	0.817894736842105
ENSG00000234975.6	0.810315789473684
ENSG00000235016.1	0.815157894736842
ENSG00000235027.1	0.808842105263158
ENSG00000235033.7	0.307263157894737
ENSG00000235043.3	0.812842105263158
ENSG00000235065.1	0.820736842105263
ENSG00000235072.2	0.782105263157895
ENSG00000235084.3	0.812736842105263
ENSG00000235092.5	0.812315789473684
ENSG00000235098.8	0.625368421052632
ENSG00000235100.3	0.809157894736842
ENSG00000235106.9	0.224
ENSG00000235109.7	0.0676842105263158
ENSG00000235111.1	0.519684210526316
ENSG00000235138.1	0.816210526315789
ENSG00000235151.1	0.818105263157895
ENSG00000235159.1	0.806736842105263
ENSG00000235162.8	0.0868421052631579
ENSG00000235169.7	0.814210526315789
ENSG00000235173.6	0.739789473684211
ENSG00000235174.1	0.819052631578947
ENSG00000235194.8	0.815157894736842
ENSG00000235217.6	0.777157894736842
ENSG00000235236.1	0.807578947368421
ENSG00000235241.1	0.0107368421052632
ENSG00000235245.1	0.819894736842105
ENSG00000235257.8	0.788736842105263
ENSG00000235286.1	0.808105263157895
ENSG00000235290.1	0.744526315789474
ENSG00000235297.3	0.780421052631579
ENSG00000235298.1	0.808842105263158
ENSG00000235313.1	0.816210526315789
ENSG00000235314.1	0.0828421052631579
ENSG00000235316.1	0.546736842105263
ENSG00000235351.1	0.535368421052632
ENSG00000235358.1	0.223684210526316
ENSG00000235363.1	0.815368421052632
ENSG00000235374.2	0.108105263157895
ENSG00000235381.1	0.794947368421053
ENSG00000235387.2	0.0376842105263158
ENSG00000235408.5	0.814
ENSG00000235423.8	0.0325263157894737
ENSG00000235437.7	0.816421052631579
ENSG00000235453.8	0.811578947368421
ENSG00000235475.1	0.00147368421052632
ENSG00000235488.1	0.806947368421053
ENSG00000235499.1	0.806736842105263
ENSG00000235501.5	0.0253684210526316
ENSG00000235505.7	0.0856842105263158
ENSG00000235508.3	0.807894736842105
ENSG00000235513.1	0.773578947368421
ENSG00000235530.6	0.402947368421053
ENSG00000235531.9	0.0742105263157895
ENSG00000235552.4	0.816526315789474
ENSG00000235560.3	0.793578947368421
ENSG00000235563.1	0.0333684210526316
ENSG00000235568.6	0.819684210526316
ENSG00000235579.1	0.806
ENSG00000235587.2	0.804631578947368
ENSG00000235602.5	0.00789473684210526
ENSG00000235618.7	0.143684210526316
ENSG00000235636.1	0.817789473684211
ENSG00000235652.7	0.394631578947368
ENSG00000235655.3	0.821368421052632
ENSG00000235674.2	0.822631578947368
ENSG00000235677.1	0.224315789473684
ENSG00000235681.1	0.815368421052632
ENSG00000235703.5	0.000315789473684211
ENSG00000235706.7	0.818631578947368
ENSG00000235750.9	0.134947368421053
ENSG00000235770.5	0.818210526315789
ENSG00000235772.1	0.0435789473684211
ENSG00000235776.2	0.818210526315789
ENSG00000235790.7	0.808526315789474
ENSG00000235823.1	0.817578947368421
ENSG00000235831.6	0.802842105263158
ENSG00000235847.2	0.814
ENSG00000235859.5	0.151684210526316
ENSG00000235863.3	0.0123157894736842
ENSG00000235865.2	0.124526315789474
ENSG00000235875.3	0.81
ENSG00000235888.1	0.134736842105263
ENSG00000235890.2	0.222631578947368
ENSG00000235897.1	0.088
ENSG00000235904.2	0.0361052631578947
ENSG00000235908.1	0.815157894736842
ENSG00000235910.1	0.817157894736842
ENSG00000235912.1	0.823157894736842
ENSG00000235919.4	0.775894736842105
ENSG00000235944.7	0.494105263157895
ENSG00000235954.6	0.345263157894737
ENSG00000235957.1	0.778105263157895
ENSG00000235958.5	0.819368421052632
ENSG00000235961.5	0.0643157894736842
ENSG00000235978.6	0.764842105263158
ENSG00000235989.3	0.781368421052632
ENSG00000236015.1	0.814421052631579
ENSG00000236017.8	0.243894736842105
ENSG00000236047.1	0.813789473684211
ENSG00000236058.3	0.811473684210526
ENSG00000236060.2	0.82
ENSG00000236088.9	0.00989473684210526
ENSG00000236090.2	0.813578947368421
ENSG00000236104.2	0.815473684210526
ENSG00000236114.1	0.787157894736842
ENSG00000236120.6	0.822631578947368
ENSG00000236144.6	0.804842105263158
ENSG00000236155.6	0.268631578947368
ENSG00000236165.1	0.824842105263158
ENSG00000236184.1	0.390210526315789
ENSG00000236194.3	0.812842105263158
ENSG00000236200.5	0.745473684210526
ENSG00000236204.5	0.816736842105263
ENSG00000236255.1	0.361473684210526
ENSG00000236257.1	0.797684210526316
ENSG00000236263.1	0.817684210526316
ENSG00000236266.1	0.813263157894737
ENSG00000236287.7	0.0431578947368421
ENSG00000236296.7	0.132315789473684
ENSG00000236304.1	0.816
ENSG00000236333.3	0.365473684210526
ENSG00000236345.1	0.808315789473684
ENSG00000236349.1	0.819157894736842
ENSG00000236364.3	0.0674736842105263
ENSG00000236383.8	0.364947368421053
ENSG00000236397.3	0.534526315789474
ENSG00000236411.1	0.785368421052632
ENSG00000236423.5	0.0428421052631579
ENSG00000236432.7	0.812105263157895
ENSG00000236439.4	0.814842105263158
ENSG00000236496.2	0.813894736842105
ENSG00000236514.1	0.814
ENSG00000236519.1	0.818105263157895
ENSG00000236540.7	0.454842105263158
ENSG00000236548.1	0.739157894736842
ENSG00000236552.2	0.827157894736842
ENSG00000236565.3	0.808842105263158
ENSG00000236581.8	0.0231578947368421
ENSG00000236603.2	0.449894736842105
ENSG00000236609.3	0.00557894736842105
ENSG00000236618.2	0.0126315789473684
ENSG00000236670.1	0.823368421052632
ENSG00000236675.1	0.807052631578947
ENSG00000236682.1	0.729157894736842
ENSG00000236698.1	0.819157894736842
ENSG00000236753.5	0.0117894736842105
ENSG00000236756.4	0.784631578947368
ENSG00000236778.7	0.812210526315789
ENSG00000236782.6	0.803684210526316
ENSG00000236801.1	0.800631578947368
ENSG00000236809.2	0.804526315789474
ENSG00000236810.5	0.814947368421053
ENSG00000236811.1	0.799052631578947
ENSG00000236814.1	0.807789473684211
ENSG00000236829.9	0.700105263157895
ENSG00000236830.6	0.818421052631579
ENSG00000236833.1	0.0432631578947368
ENSG00000236849.5	0.249263157894737
ENSG00000236859.6	0.811894736842105
ENSG00000236861.6	0.819052631578947
ENSG00000236871.7	0.230421052631579
ENSG00000236882.7	0.0617894736842105
ENSG00000236901.6	0.798842105263158
ENSG00000236914.3	0.818105263157895
ENSG00000236991.6	0.807473684210526
ENSG00000236992.2	0.822
ENSG00000237004.3	0.823894736842105
ENSG00000237015.1	0.810631578947368
ENSG00000237017.1	0.818
ENSG00000237021.2	0.639894736842105
ENSG00000237032.1	0.808421052631579
ENSG00000237036.4	0.236105263157895
ENSG00000237037.9	0.0150526315789474
ENSG00000237039.1	0.809684210526316
ENSG00000237070.1	0.0147368421052632
ENSG00000237094.11	0.822105263157895
ENSG00000237101.1	0.812210526315789
ENSG00000237118.2	0.797894736842105
ENSG00000237125.8	0.809157894736842
ENSG00000237126.8	0.0238947368421053
ENSG00000237133.1	0.0525263157894737
ENSG00000237149.5	0.811263157894737
ENSG00000237159.5	0.0127368421052632
ENSG00000237172.3	0.0681052631578947
ENSG00000237181.1	0.79578947368421
ENSG00000237188.3	0.0476842105263158
ENSG00000237190.3	0.105684210526316
ENSG00000237214.3	0.826947368421053
ENSG00000237232.7	0.188947368421053
ENSG00000237238.2	0.810105263157895
ENSG00000237248.4	0.421263157894737
ENSG00000237264.4	0.810631578947368
ENSG00000237276.8	0.00231578947368421
ENSG00000237296.9	0.69621052631579
ENSG00000237298.9	0.822631578947368
ENSG00000237310.1	0.685157894736842
ENSG00000237350.1	0.814947368421053
ENSG00000237372.2	0.262315789473684
ENSG00000237399.7	0.114210526315789
ENSG00000237424.1	0.816736842105263
ENSG00000237437.1	0.80578947368421
ENSG00000237440.8	0.735052631578947
ENSG00000237441.9	0.142
ENSG00000237476.1	0.804736842105263
ENSG00000237489.3	0.751894736842105
ENSG00000237491.8	0.06
ENSG00000237493.3	0.822315789473684
ENSG00000237499.6	0.816842105263158
ENSG00000237506.3	0.795263157894737
ENSG00000237522.1	0.814526315789474
ENSG00000237523.1	0.740842105263158
ENSG00000237541.3	0.425368421052632
ENSG00000237550.5	0.812421052631579
ENSG00000237575.4	0.107157894736842
ENSG00000237595.3	0.0650526315789474
ENSG00000237624.1	0.03
ENSG00000237641.1	0.0169473684210526
ENSG00000237649.7	0.818526315789474
ENSG00000237651.6	0.448105263157895
ENSG00000237668.1	0.814631578947368
ENSG00000237669.1	0.0454736842105263
ENSG00000237672.1	0.821789473684211
ENSG00000237686.6	0.804421052631579
ENSG00000237718.2	0.82021052631579
ENSG00000237719.1	0.817263157894737
ENSG00000237721.1	0.494105263157895
ENSG00000237742.6	0.399052631578947
ENSG00000237753.1	0.359473684210526
ENSG00000237757.2	0.804315789473684
ENSG00000237765.6	0.315684210526316
ENSG00000237781.3	0.0448421052631579
ENSG00000237821.1	0.811578947368421
ENSG00000237836.5	0.82221052631579
ENSG00000237840.6	0.297578947368421
ENSG00000237846.1	0.678105263157895
ENSG00000237854.3	0.0601052631578947
ENSG00000237877.6	0.754210526315789
ENSG00000237883.1	0.798315789473684
ENSG00000237886.1	0.782210526315789
ENSG00000237916.1	0.818947368421053
ENSG00000237927.1	0.755263157894737
ENSG00000237938.5	0.821368421052632
ENSG00000237940.3	0.265789473684211
ENSG00000237943.6	0.779473684210526
ENSG00000237945.7	0.0848421052631579
ENSG00000237949.1	0.811789473684211
ENSG00000237950.1	0.114842105263158
ENSG00000237972.1	0.807578947368421
ENSG00000237973.1	0.710947368421053
ENSG00000237975.6	0.390631578947368
ENSG00000237977.1	0.776
ENSG00000237989.1	0.0451578947368421
ENSG00000237991.3	0.827894736842105
ENSG00000238000.1	0.813263157894737
ENSG00000238005.2	0.0283157894736842
ENSG00000238018.2	0.0670526315789474
ENSG00000238035.8	0.685263157894737
ENSG00000238039.1	0.543473684210526
ENSG00000238045.9	0.794736842105263
ENSG00000238058.1	0.0510526315789474
ENSG00000238061.2	0.0101052631578947
ENSG00000238072.1	0.806105263157895
ENSG00000238078.1	0.636526315789474
ENSG00000238082.1	0.812526315789474
ENSG00000238083.7	0.301368421052632
ENSG00000238103.4	0.811578947368421
ENSG00000238105.7	0.331684210526316
ENSG00000238109.1	0.808947368421053
ENSG00000238113.6	0.562947368421053
ENSG00000238123.1	0.817052631578947
ENSG00000238133.6	0.788947368421053
ENSG00000238142.1	0.00589473684210526
ENSG00000238164.6	0.731473684210526
ENSG00000238184.1	0.0526315789473684
ENSG00000238197.5	0.817368421052632
ENSG00000238198.1	0.004
ENSG00000238227.7	0.0331578947368421
ENSG00000238228.1	0.812736842105263
ENSG00000238260.1	0.801578947368421
ENSG00000238273.3	0.0925263157894737
ENSG00000238279.1	0.821368421052632
ENSG00000238287.1	0.459368421052632
ENSG00000238290.1	0.681684210526316
ENSG00000238741.1	0.817578947368421
ENSG00000238795.1	0.823052631578947
ENSG00000238917.1	0.813789473684211
ENSG00000239213.5	0.680315789473684
ENSG00000239218.2	0.814315789473684
ENSG00000239246.3	0.606210526315789
ENSG00000239257.1	0.240947368421053
ENSG00000239264.8	0.0607368421052632
ENSG00000239282.7	0.0802105263157895
ENSG00000239300.5	0.0134736842105263
ENSG00000239305.6	0.811684210526316
ENSG00000239306.4	0.814631578947368
ENSG00000239332.5	0.127684210526316
ENSG00000239335.4	0.347473684210526
ENSG00000239382.10	0.810631578947368
ENSG00000239388.8	0.00863157894736842
ENSG00000239407.5	0.824315789473684
ENSG00000239415.1	0.467473684210526
ENSG00000239445.5	0.381789473684211
ENSG00000239467.5	0.0113684210526316
ENSG00000239474.6	0.164631578947368
ENSG00000239494.2	0.816421052631579
ENSG00000239521.7	0.689157894736842
ENSG00000239523.5	0.818210526315789
ENSG00000239528.1	0.816
ENSG00000239552.2	0.807473684210526
ENSG00000239556.3	0.240315789473684
ENSG00000239557.1	0.818947368421053
ENSG00000239559.2	0.819578947368421
ENSG00000239569.3	0.810421052631579
ENSG00000239607.3	0.812631578947368
ENSG00000239617.1	0.796105263157895
ENSG00000239636.1	0.805473684210526
ENSG00000239650.4	0.196631578947368
ENSG00000239653.1	0.313157894736842
ENSG00000239665.8	0.0208421052631579
ENSG00000239672.7	0.213157894736842
ENSG00000239697.10	0.0527368421052632
ENSG00000239704.10	0.0208421052631579
ENSG00000239713.8	0.0369473684210526
ENSG00000239732.3	0.814210526315789
ENSG00000239763.2	0.0744210526315789
ENSG00000239779.6	0.169052631578947
ENSG00000239789.5	0.809052631578947
ENSG00000239839.6	0.69
ENSG00000239857.6	0.823894736842105
ENSG00000239883.8	0.730736842105263
ENSG00000239884.3	0.80578947368421
ENSG00000239887.4	0.764947368421053
ENSG00000239900.12	0.0167368421052632
ENSG00000239911.2	0.254736842105263
ENSG00000239951.1	0.727263157894737
ENSG00000239998.5	0.424315789473684
ENSG00000240005.5	0.247052631578947
ENSG00000240024.5	0.0227368421052632
ENSG00000240036.4	0.817157894736842
ENSG00000240038.6	0.123263157894737
ENSG00000240045.1	0.574947368421053
ENSG00000240050.5	0.815473684210526
ENSG00000240053.8	0.562631578947368
ENSG00000240065.7	0.0363157894736842
ENSG00000240069.1	0.0107368421052632
ENSG00000240087.3	0.82821052631579
ENSG00000240089.2	0.0327368421052632
ENSG00000240132.1	0.816631578947368
ENSG00000240184.6	0.635157894736842
ENSG00000240207.6	0.0365263157894737
ENSG00000240219.1	0.168842105263158
ENSG00000240225.10	0.0512631578947368
ENSG00000240230.5	0.795263157894737
ENSG00000240288.7	0.713473684210526
ENSG00000240291.1	0.764315789473684
ENSG00000240303.7	0.140526315789474
ENSG00000240338.5	0.716315789473684
ENSG00000240342.3	0.813473684210526
ENSG00000240344.8	0.480631578947368
ENSG00000240356.6	0.225263157894737
ENSG00000240370.6	0.0128421052631579
ENSG00000240376.1	0.825052631578947
ENSG00000240395.1	0.817052631578947
ENSG00000240399.1	0.628210526315789
ENSG00000240401.8	0.343263157894737
ENSG00000240409.1	0.816
ENSG00000240429.1	0.0766315789473684
ENSG00000240445.3	0.278210526315789
ENSG00000240463.1	0.813578947368421
ENSG00000240489.1	0.807684210526316
ENSG00000240494.2	0.807578947368421
ENSG00000240509.1	0.816421052631579
ENSG00000240522.1	0.643684210526316
ENSG00000240527.1	0.562210526315789
ENSG00000240583.11	0.737578947368421
ENSG00000240616.1	0.784736842105263
ENSG00000240654.6	0.0201052631578947
ENSG00000240682.9	0.826315789473684
ENSG00000240694.8	0.716315789473684
ENSG00000240731.1	0.0316842105263158
ENSG00000240747.7	0.637894736842105
ENSG00000240751.1	0.815894736842105
ENSG00000240764.3	0.805684210526316
ENSG00000240771.6	0.104842105263158
ENSG00000240793.1	0.826421052631579
ENSG00000240809.1	0.814315789473684
ENSG00000240849.10	0.814526315789474
ENSG00000240857.1	0.0343157894736842
ENSG00000240859.1	0.084421052631579
ENSG00000240875.5	0.00652631578947368
ENSG00000240889.1	0.810526315789474
ENSG00000240891.7	0.795578947368421
ENSG00000240898.1	0.82021052631579
ENSG00000240950.1	0.0272631578947368
ENSG00000240970.1	0.203894736842105
ENSG00000240972.1	0.451684210526316
ENSG00000241014.1	0.810631578947368
ENSG00000241015.2	0.709368421052632
ENSG00000241043.1	0.442631578947368
ENSG00000241057.2	0.159789473684211
ENSG00000241058.3	0.04
ENSG00000241061.3	0.517473684210526
ENSG00000241081.1	0.817789473684211
ENSG00000241106.6	0.403684210526316
ENSG00000241127.7	0.0548421052631579
ENSG00000241158.5	0.818526315789474
ENSG00000241170.2	0.0611578947368421
ENSG00000241186.9	0.523684210526316
ENSG00000241218.1	0.480736842105263
ENSG00000241233.3	0.812105263157895
ENSG00000241258.6	0.00273684210526316
ENSG00000241288.7	0.000631578947368421
ENSG00000241313.2	0.809263157894737
ENSG00000241316.6	0.0342105263157895
ENSG00000241322.10	0.283263157894737
ENSG00000241343.9	0.792421052631579
ENSG00000241350.1	0.800210526315789
ENSG00000241351.3	0.822842105263158
ENSG00000241360.1	0.0438947368421053
ENSG00000241362.2	0.798
ENSG00000241370.5	0.0785263157894737
ENSG00000241399.6	0.752947368421053
ENSG00000241404.6	0.811894736842105
ENSG00000241468.7	0.002
ENSG00000241472.6	0.811473684210526
ENSG00000241484.9	0.720526315789474
ENSG00000241494.1	0.805473684210526
ENSG00000241506.1	0.751368421052632
ENSG00000241511.1	0.805368421052632
ENSG00000241547.1	0.814421052631579
ENSG00000241549.8	0.628947368421053
ENSG00000241553.12	0.826315789473684
ENSG00000241556.1	0.813157894736842
ENSG00000241563.3	0.748947368421053
ENSG00000241627.3	0.811052631578947
ENSG00000241644.2	0.273473684210526
ENSG00000241680.1	0.816315789473684
ENSG00000241684.5	0.743368421052632
ENSG00000241685.9	0.822736842105263
ENSG00000241697.4	0.0252631578947368
ENSG00000241741.1	0.808315789473684
ENSG00000241764.3	0.420736842105263
ENSG00000241769.7	0.258421052631579
ENSG00000241794.1	0.813052631578947
ENSG00000241809.1	0.79778947368421
ENSG00000241837.6	0.0516842105263158
ENSG00000241839.9	0.0512631578947368
ENSG00000241852.9	0.0343157894736842
ENSG00000241878.11	0.514526315789474
ENSG00000241889.1	0.632421052631579
ENSG00000241907.1	0.783263157894737
ENSG00000241923.2	0.809263157894737
ENSG00000241935.8	0.0845263157894737
ENSG00000241945.7	0.5
ENSG00000241973.10	0.0253684210526316
ENSG00000241975.1	0.817157894736842
ENSG00000241978.9	0.809578947368421
ENSG00000241983.3	0.805157894736842
ENSG00000241990.5	0.204842105263158
ENSG00000242028.6	0.804526315789474
ENSG00000242071.3	0.812631578947368
ENSG00000242085.1	0.816947368421053
ENSG00000242110.7	0.194947368421053
ENSG00000242114.5	0.0416842105263158
ENSG00000242142.1	0.609052631578947
ENSG00000242173.8	0.0472631578947368
ENSG00000242193.10	0.00705263157894737
ENSG00000242198.1	0.792631578947368
ENSG00000242220.6	0.0405263157894737
ENSG00000242242.5	0.827473684210526
ENSG00000242247.10	0.0273684210526316
ENSG00000242252.1	0.085578947368421
ENSG00000242259.8	0.740315789473684
ENSG00000242262.1	0.814631578947368
ENSG00000242265.5	0.806842105263158
ENSG00000242267.6	0.0184210526315789
ENSG00000242282.6	0.496842105263158
ENSG00000242294.6	0.311684210526316
ENSG00000242299.1	0.77
ENSG00000242338.6	0.0831578947368421
ENSG00000242349.5	0.564842105263158
ENSG00000242372.6	0.173368421052632
ENSG00000242419.5	0.820421052631579
ENSG00000242435.1	0.690526315789474
ENSG00000242441.7	0.407052631578947
ENSG00000242445.1	0.784526315789474
ENSG00000242474.2	0.0610526315789474
ENSG00000242477.1	0.819473684210526
ENSG00000242485.5	0.751368421052632
ENSG00000242498.7	0.0295789473684211
ENSG00000242516.1	0.380526315789474
ENSG00000242553.1	0.803684210526316
ENSG00000242574.8	0.693052631578947
ENSG00000242600.8	0.323684210526316
ENSG00000242607.1	0.823052631578947
ENSG00000242611.2	0.632736842105263
ENSG00000242612.6	0.694736842105263
ENSG00000242615.1	0.802315789473684
ENSG00000242616.3	0.394
ENSG00000242622.1	0.814947368421053
ENSG00000242687.2	0.0267368421052632
ENSG00000242689.2	0.421052631578947
ENSG00000242697.2	0.810315789473684
ENSG00000242732.4	0.816842105263158
ENSG00000242779.6	0.814210526315789
ENSG00000242798.1	0.816315789473684
ENSG00000242802.6	0.0838947368421053
ENSG00000242852.6	0.0231578947368421
ENSG00000242861.1	0.819894736842105
ENSG00000242866.9	0.642631578947368
ENSG00000242951.1	0.817052631578947
ENSG00000242960.1	0.813263157894737
ENSG00000242992.3	0.817157894736842
ENSG00000243056.1	0.729473684210526
ENSG00000243107.1	0.770210526315789
ENSG00000243147.7	0.811473684210526
ENSG00000243155.1	0.413578947368421
ENSG00000243156.7	0.756421052631579
ENSG00000243175.1	0.824105263157895
ENSG00000243176.5	0.788
ENSG00000243199.1	0.788421052631579
ENSG00000243230.1	0.818
ENSG00000243244.5	0.61
ENSG00000243279.3	0.82021052631579
ENSG00000243289.1	0.168
ENSG00000243302.3	0.599052631578947
ENSG00000243305.1	0.812947368421053
ENSG00000243317.7	0.266210526315789
ENSG00000243335.9	0.801894736842105
ENSG00000243364.7	0.818
ENSG00000243368.2	0.802736842105263
ENSG00000243389.1	0.0608421052631579
ENSG00000243406.6	0.810631578947368
ENSG00000243410.1	0.824631578947368
ENSG00000243414.5	0.282315789473684
ENSG00000243422.2	0.204
ENSG00000243431.1	0.744842105263158
ENSG00000243444.7	0.0236842105263158
ENSG00000243449.6	0.817789473684211
